dataset,variable,type,is_labelled,n_labels,variable_label,n_missing,pct_missing,n_unique
ch,IM20A,haven_labelled,TRUE,4,Enfant ayant déjà reçu le vaccin Pentavalent 2,111,5.45,3
ch,IM20B,haven_labelled,TRUE,4,Enfant ayant déjà reçu le vaccin Pentavalent 3,111,5.45,3
ch,IM22,haven_labelled,TRUE,4,Enfant ayant déjà reçu le vaccin Pneumococcal,1801,88.41,4
ch,IM23,haven_labelled,TRUE,9,Nombre de fois un enfant a reçu le vaccin Pneumococcal,1872,91.9,5
ch,IM26,haven_labelled,TRUE,4,L'enfant a déjà reçu le vaccin ROR/RR,1801,88.41,4
ch,IM26A,haven_labelled,TRUE,9,Nombre de fois où le vaccin ROR/MR a été reçu,1859,91.26,5
ch,IM29,haven_labelled,TRUE,4,L'enfant a déjà reçu le vaccin Hep A,1801,88.41,5
ch,IM30,haven_labelled,TRUE,4,Nombre de fois où le vaccin Hep A a été reçu,1801,88.41,5
ch,IMP6BD,haven_labelled,TRUE,4,Jour de vaccination BCG,2014,98.87,16
ch,IMP6BM,haven_labelled,TRUE,4,Mois de vaccination BCG,2014,98.87,12
ch,IMP6BY,haven_labelled,TRUE,4,Année de vaccination BCG,2014,98.87,6
ch,IMP6VHB0D,haven_labelled,TRUE,4,Jour de vaccination VHB-0,2014,98.87,17
ch,IMP6VHB0M,haven_labelled,TRUE,4,Mois de vaccination VHB-0,2014,98.87,13
ch,IMP6VHB0Y,haven_labelled,TRUE,4,Année de vaccinationVHB-0,2014,98.87,6
ch,IMP6HEXA1D,haven_labelled,TRUE,4,Jour de vaccination Hexa1,2014,98.87,9
ch,IMP6HEXA1M,haven_labelled,TRUE,4,Mois de vaccination Hexa1,2014,98.87,11
ch,IMP6HEXA1Y,haven_labelled,TRUE,4,Année de vaccination Hexa1,2014,98.87,5
ch,IMP6HEXA2D,haven_labelled,TRUE,4,Jour de vaccination Hexa2,2014,98.87,9
ch,IMP6HEXA2M,haven_labelled,TRUE,4,Mois de vaccination Hexa2,2014,98.87,9
ch,IMP6HEXA2Y,haven_labelled,TRUE,4,Année de vaccinationHexa2,2014,98.87,6
ch,IMP6HEXA3D,haven_labelled,TRUE,4,Jour de vaccination  Hexa3,2014,98.87,10
ch,IMP6HEXA3M,haven_labelled,TRUE,4,Mois de vaccination Hexa3,2014,98.87,9
ch,IMP6HEXA3Y,haven_labelled,TRUE,4,Année de vaccinationHexa3,2014,98.87,6
ch,IMP6PENTAXIM1D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim1,2014,98.87,15
ch,IMP6PENTAXIM1M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim1,2014,98.87,11
ch,IMP6PENTAXIM1Y,haven_labelled,TRUE,4,Année de vaccinationPentaxim1,2014,98.87,5
ch,IMP6PENTAXIM2D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim2,2014,98.87,14
ch,IMP6PENTAXIM2M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim2,2014,98.87,10
ch,IMP6PENTAXIM2Y,haven_labelled,TRUE,4,Année de vaccination Pentaxim2,2014,98.87,7
ch,IMP6PENTAXIM3D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim3,2014,98.87,14
ch,IMP6PENTAXIM3M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim3,2014,98.87,10
ch,IMP6PENTAXIM3Y,haven_labelled,TRUE,4,Année de vaccinationPentaxim3,2014,98.87,7
ch,IMP6TETRAXIM1D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim1,2014,98.87,6
ch,IMP6TETRAXIM1M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim1,2014,98.87,6
ch,IMP6TETRAXIM1Y,haven_labelled,TRUE,4,Année de vaccinationTetraxim1,2014,98.87,3
ch,IMP6TETRAXIM2D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim2,2014,98.87,5
ch,IMP6TETRAXIM2M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim2,2014,98.87,4
ch,IMP6TETRAXIM2Y,haven_labelled,TRUE,4,Année de vaccination Tetraxim2,2014,98.87,3
ch,IMP6TETRAXIM3D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim3,2014,98.87,4
ch,IMP6TETRAXIM3M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim3,2014,98.87,4
ch,IMP6TETRAXIM3Y,haven_labelled,TRUE,4,Année de vaccination Tetraxim3,2014,98.87,4
ch,IMP6HEPB1D,haven_labelled,TRUE,4,Jour de vaccination HepB1,2014,98.87,10
ch,IMP6HEPB1M,haven_labelled,TRUE,4,Mois de vaccination HepB1,2014,98.87,11
ch,IMP6HEPB1Y,haven_labelled,TRUE,4,Année de vaccinationHepB1,2014,98.87,6
ch,IMP6HEPB2D,haven_labelled,TRUE,4,Jour de vaccination HepB2,2014,98.87,8
ch,IMP6HEPB2M,haven_labelled,TRUE,4,Mois de vaccination HepB2,2014,98.87,6
ch,IMP6HEPB2Y,haven_labelled,TRUE,4,Année de vaccinationHepB2,2014,98.87,6
ch,IMP6HEPB3D,haven_labelled,TRUE,4,Jour de vaccination HepB3,2014,98.87,6
ch,IMP6HEPB3M,haven_labelled,TRUE,4,Mois de vaccination HepB3,2014,98.87,6
ch,IMP6HEPB3Y,haven_labelled,TRUE,4,Année de vaccination HepB3,2014,98.87,6
ch,IMP6HIB1D,haven_labelled,TRUE,4,Jour de vaccination Hib1,2014,98.87,4
ch,IMP6HIB1M,haven_labelled,TRUE,4,Mois de vaccination Hib1,2014,98.87,4
ch,IMP6HIB1Y,haven_labelled,TRUE,4,Année de vaccinationHib1,2014,98.87,4
ch,IMP6HIB2D,haven_labelled,TRUE,4,Jour de vaccination Hib2,2014,98.87,5
ch,IMP6HIB2M,haven_labelled,TRUE,4,Mois de vaccination Hib2,2014,98.87,4
ch,IMP6HIB2Y,haven_labelled,TRUE,4,Année de vaccinationHib2,2014,98.87,4
ch,IMP6HIB3D,haven_labelled,TRUE,4,Jour de vaccination Hib3,2014,98.87,4
ch,IMP6HIB3M,haven_labelled,TRUE,4,Mois de vaccination Hib3,2014,98.87,4
ch,IMP6HIB3Y,haven_labelled,TRUE,4,Année de vaccination Hib3,2014,98.87,4
ch,IMP6PREVNARSYNFLO1D,haven_labelled,TRUE,4,Jour de vaccination Prvenar ou Synflorix1,2014,98.87,10
ch,IMP6PREVNARSYNFLO1M,haven_labelled,TRUE,4,Mois de vaccination Prevnar ou Synflorix1,2014,98.87,9
ch,IMP6PREVNARSYNFLO1Y,haven_labelled,TRUE,4,Année de vaccinationPrevnar ou Synflorix1,2014,98.87,6
ch,IMP6PREVNARSYNFLO2D,haven_labelled,TRUE,4,Jour de vaccination Prvenar ou Synflorix2,2014,98.87,10
ch,IMP6PREVNARSYNFLO2M,haven_labelled,TRUE,4,Mois de vaccination Prevnar ou Synflorix2,2014,98.87,9
ch,IMP6PREVNARSYNFLO2Y,haven_labelled,TRUE,4,Année de vaccinationPrevnar ou Synflorix2,2014,98.87,6
ch,IMP6PREVNARSYNFLO3D,haven_labelled,TRUE,4,Jour de vaccination Prvenar ou Synflorix3,2014,98.87,9
ch,IMP6PREVNARSYNFLO3M,haven_labelled,TRUE,4,Mois de vaccination Prevnar ou Synflorix3,2014,98.87,9
ch,IMP6PREVNARSYNFLO3Y,haven_labelled,TRUE,4,Année de vaccination Prevnar ou Synflorix3,2014,98.87,5
ch,IMP6PREVNARSYNFLO4D,haven_labelled,TRUE,4,Jour de vaccination Prvenar ou Synflorix4,2014,98.87,4
ch,IMP6PREVNARSYNFLO4M,haven_labelled,TRUE,4,Mois de vaccination Prevnar ou Synflorix4,2014,98.87,4
ch,IMP6PREVNARSYNFLO4Y,haven_labelled,TRUE,4,Année de vaccination Prevnar ou Synflorix4,2014,98.87,4
ch,IMP6ROTARIX1D,haven_labelled,TRUE,4,Jour de vaccination  Rotarix1,2014,98.87,6
ch,IMP6ROTARIX1M,haven_labelled,TRUE,4,Mois de vaccination Rotarix1,2014,98.87,6
ch,IMP6ROTARIX1Y,haven_labelled,TRUE,4,Année de vaccinationRotarix1,2014,98.87,5
ch,IMP6ROTARIX2D,haven_labelled,TRUE,4,Jour de vaccination  Rotarix2,2014,98.87,6
ch,IMP6ROTARIX2M,haven_labelled,TRUE,4,Mois de vaccination Rotarix2,2014,98.87,6
ch,IMP6ROTARIX2Y,haven_labelled,TRUE,4,Année de vaccination Rotarix2,2014,98.87,5
ch,IMP6PRIORIX1D,haven_labelled,TRUE,4,Jour de vaccination  Priorix1,2014,98.87,8
ch,IMP6PRIORIX1M,haven_labelled,TRUE,4,Mois de vaccination Priorix1,2014,98.87,7
ch,IMP6PRIORIX1Y,haven_labelled,TRUE,4,Année de vaccination Priorix1,2014,98.87,6
ch,IMP6PRIORIX2D,haven_labelled,TRUE,4,Jour de vaccination  Priorix2,2014,98.87,7
ch,IMP6PRIORIX2M,haven_labelled,TRUE,4,Mois de vaccination Priorix2,2014,98.87,7
ch,IMP6PRIORIX2Y,haven_labelled,TRUE,4,Année de vaccination Priorix2,2014,98.87,6
ch,IMP6HAVRIXHEALIV1D,haven_labelled,TRUE,4,Jour de vaccination Harvix Healiv1,2014,98.87,6
ch,IMP6HAVRIXHEALIV1M,haven_labelled,TRUE,4,Mois de vaccination Harvix Healiv1,2014,98.87,5
ch,IMP6HAVRIXHEALIV1Y,haven_labelled,TRUE,4,Année de vaccination Harvix Healiv1,2014,98.87,5
ch,IMP6HAVRIXHEALIV2D,haven_labelled,TRUE,4,Jour de vaccination Harvix Healiv2,2014,98.87,4
ch,IMP6HAVRIXHEALIV2M,haven_labelled,TRUE,4,Mois de vaccination Harvix Healiv2,2014,98.87,4
ch,IMP6HAVRIXHEALIV2Y,haven_labelled,TRUE,4,Année de vaccination Harvix Healiv2,2014,98.87,4
ch,IMP6RTETRAXIMPENTAD,haven_labelled,TRUE,4,Jour de vaccination Rappel Tetraxim ou Pentaxim,2014,98.87,5
ch,IMP6RTETRAXIMPENTAM,haven_labelled,TRUE,4,Mois de vaccination Rappel Tetraxim ou Pentaxim,2014,98.87,5
ch,IMP6RTETRAXIMPENTAY,haven_labelled,TRUE,4,Année de vaccination Rappel Tetraxim ou Pentaxim,2014,98.87,5
ch,IMP9,haven_labelled,TRUE,4,"L'enfant a-t-il reçu d'autres vaccinations lors de campagnes, journées d'immunisation ou journées de santé infantile",2015,98.92,3
ch,IMP11,haven_labelled,TRUE,4,L'enfant a-t-il déjà reçu des vaccinations,2016,98.97,3
ch,IMP14,haven_labelled,TRUE,4,L'enfant a-t-il déjà reçu le vaccin BCG,2017,99.02,2
ch,IMP15,haven_labelled,TRUE,5,La vaccination contre l'hépatite B a-t-elle été administrée dans les 24 heures suivant la naissance de l'enfant,2017,99.02,3
ch,IMP20B,haven_labelled,TRUE,4,A deja reçu le vaccin Infanrix Hexa ou Hexaxim,2017,99.02,3
ch,IMP21B,haven_labelled,TRUE,9,Combien de fois le vaccin Infanrix Hexa ou Hexaxim a été donné ?,2018,99.07,6
ch,IMP20C,haven_labelled,TRUE,4,A deja reçu 2 injections en meme temps,2036,99.95,2
ch,IMP21C,haven_labelled,TRUE,9,Combien de fois ces 2 vaccins ont été donnés en meme temps ?,2036,99.95,2
ch,IMP20D,haven_labelled,TRUE,4,A deja reçu 3 injections en meme temps,2036,99.95,2
ch,IMP21D,haven_labelled,TRUE,9,Combien de fois ces 3 vaccins ont été donnés en meme temps ?,2037,100,1
ch,IMP22,haven_labelled,TRUE,4,A deja reçu vaccin Prevenar ou Synflorix,2017,99.02,3
ch,IMP23,haven_labelled,TRUE,9,Combien de fois reçu vaccin Prevenar ou Synflorix,2019,99.12,6
ch,IMP24,haven_labelled,TRUE,4,A deja reçu vaccin Rotarix,2017,99.02,4
ch,IMP25,haven_labelled,TRUE,9,Combien de fois reçu vaccin Rotarix,2021,99.21,4
ch,IMP26,haven_labelled,TRUE,4,A deja reçu vaccin ROR (Priorix),2017,99.02,4
ch,IMP26A,haven_labelled,TRUE,9,Combien de fois reçu ROR (Priorix),2023,99.31,4
ch,IMP29,haven_labelled,TRUE,4,A deja reçu vaccin (Hep -A),2017,99.02,4
ch,IMP29A,haven_labelled,TRUE,9,Combien de fois reçu vaccin (Hep -A),2025,99.41,4
ch,IPP6BCGD,haven_labelled,TRUE,4,Jour de vaccination BCG,2019,99.12,17
ch,IPP6BCGM,haven_labelled,TRUE,4,Mois de vaccination BCG,2019,99.12,12
ch,IPP6BCGY,haven_labelled,TRUE,4,Année de vaccination BCG,2019,99.12,6
ch,IPP6VHB0D,haven_labelled,TRUE,4,Jour de vaccination HepB0,2019,99.12,14
ch,IPP6VHB0M,haven_labelled,TRUE,4,Mois de vaccination HepB0,2019,99.12,12
ch,IPP6VHB0Y,haven_labelled,TRUE,4,Année de vaccination HepB0,2019,99.12,5
ch,IPP6PENTA1D,haven_labelled,TRUE,4,Jour de vaccination Penta1,2019,99.12,15
ch,IPP6PENTA1M,haven_labelled,TRUE,4,Mois de vaccination Penta1,2019,99.12,13
ch,IPP6PENTA1Y,haven_labelled,TRUE,4,Année de vaccination Penta1,2019,99.12,5
ch,IPP6VPI1D,haven_labelled,TRUE,4,Jour de vaccination VPI1,2019,99.12,16
ch,IPP6VPI1M,haven_labelled,TRUE,4,Mois de vaccination VPI1,2019,99.12,13
ch,IPP6VPI1Y,haven_labelled,TRUE,4,Année de vaccination VPI1,2019,99.12,5
ch,IPP6HEXA1D,haven_labelled,TRUE,4,Jour de vaccination Hexa 1,2019,99.12,2
ch,IPP6HEXA1M,haven_labelled,TRUE,4,Mois de vaccination Hexa 1,2019,99.12,2
ch,IPP6HEXA1Y,haven_labelled,TRUE,4,Année de vaccination Hexa 1,2019,99.12,2
ch,IPP6PENTAXIM1D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim 1,2019,99.12,2
ch,IPP6PENTAXIM1M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim 1,2019,99.12,2
ch,IPP6PENTAXIM1Y,haven_labelled,TRUE,4,Année de vaccination Pentaxim 1,2019,99.12,2
ch,IPP6TETRAXIM1D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim 1,2019,99.12,2
ch,IPP6TETRAXIM1M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim 1,2019,99.12,2
ch,IPP6TETRAXIM1Y,haven_labelled,TRUE,4,Année de vaccination Tetraxim 1,2019,99.12,2
ch,IPP6HEPB1D,haven_labelled,TRUE,4,Jour de vaccination Hep B1,2019,99.12,2
ch,IPP6HEPB1M,haven_labelled,TRUE,4,Mois de vaccination Hep B1,2019,99.12,2
ch,IPP6HEPB1Y,haven_labelled,TRUE,4,Année de vaccination Hep B1,2019,99.12,2
ch,IPP6HIB1D,haven_labelled,TRUE,4,Jour de vaccination HIB1,2019,99.12,2
ch,IPP6HIB1M,haven_labelled,TRUE,4,Mois de vaccination HIB1,2019,99.12,2
ch,IPP6HIB1Y,haven_labelled,TRUE,4,Année de vaccination HIB1,2019,99.12,2
ch,IPP6VPC1D,haven_labelled,TRUE,4,Jour de vaccination VPC-1,2019,99.12,16
ch,IPP6VPC1M,haven_labelled,TRUE,4,Mois de vaccination VPC-1,2019,99.12,12
ch,IPP6VPC1Y,haven_labelled,TRUE,4,Année de vaccination VPC-1,2019,99.12,5
ch,IPP6PENTA2D,haven_labelled,TRUE,4,Jour de vaccination Penta2,2019,99.12,16
ch,IPP6PENTA2M,haven_labelled,TRUE,4,Mois de vaccination Penta2,2019,99.12,13
ch,IPP6PENTA2Y,haven_labelled,TRUE,4,Année de vaccination Penta2,2019,99.12,5
ch,IPP6VPI2D,haven_labelled,TRUE,4,Jour de vaccination VPI2,2019,99.12,16
ch,IPP6VPI2M,haven_labelled,TRUE,4,Mois de vaccination VPI2,2019,99.12,13
ch,IPP6VPI2Y,haven_labelled,TRUE,4,Année de vaccination VPI2,2019,99.12,5
ch,IPP6HEXA2D,haven_labelled,TRUE,4,Jour de vaccination Hexa 2,2019,99.12,2
ch,IPP6HEXA2M,haven_labelled,TRUE,4,Mois de vaccination Hexa 2,2019,99.12,2
ch,IPP6HEXA2Y,haven_labelled,TRUE,4,Année de vaccination Hexa 2,2019,99.12,2
ch,IPP6PENTAXIM2D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim 2,2019,99.12,2
ch,IPP6PENTAXIM2M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim 2,2019,99.12,2
ch,IPP6PENTAXIM2Y,haven_labelled,TRUE,4,Année de vaccination Pentaxim 2,2019,99.12,2
ch,IPP6TETRAXIM2D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim 2,2019,99.12,2
ch,IPP6TETRAXIM2M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim 2,2019,99.12,2
ch,IPP6TETRAXIM2Y,haven_labelled,TRUE,4,Année de vaccinationTetraxim 2,2019,99.12,2
ch,IPP6HEPB2D,haven_labelled,TRUE,4,Jour de vaccination Hep B2,2019,99.12,2
ch,IPP6HEPB2M,haven_labelled,TRUE,4,Mois de vaccination Hep B2,2019,99.12,2
ch,IPP6HEPB2Y,haven_labelled,TRUE,4,Année de vaccination Hep B2,2019,99.12,2
ch,IPP6HIB2D,haven_labelled,TRUE,4,Jour de vaccination HIB2,2019,99.12,2
ch,IPP6HIB2M,haven_labelled,TRUE,4,Mois de vaccination HIB2,2019,99.12,2
ch,IPP6HIB2Y,haven_labelled,TRUE,4,Année de vaccination HIB2,2019,99.12,2
ch,IPP6VPC2D,haven_labelled,TRUE,4,Jour de vaccination VPC-2,2019,99.12,16
ch,IPP6VPC2M,haven_labelled,TRUE,4,Mois de vaccination VPC-2,2019,99.12,11
ch,IPP6VPC2Y,haven_labelled,TRUE,4,Année de vaccinationVPC-2,2019,99.12,6
ch,IPP6PENTA3D,haven_labelled,TRUE,4,Jour de vaccination Penta3,2019,99.12,14
ch,IPP6PENTA3M,haven_labelled,TRUE,4,Mois de vaccination Penta3,2019,99.12,13
ch,IPP6PENTA3Y,haven_labelled,TRUE,4,Année de vaccination Penta3,2019,99.12,6
ch,IPP6VPO1D,haven_labelled,TRUE,4,Jour de vaccination VPO1,2019,99.12,15
ch,IPP6VPO1M,haven_labelled,TRUE,4,Mois de vaccination VPO1,2019,99.12,13
ch,IPP6VPO1Y,haven_labelled,TRUE,4,Année de vaccinationVPO1,2019,99.12,6
ch,IPP6HEXA3D,haven_labelled,TRUE,4,Jour de vaccination Hexa 3,2019,99.12,2
ch,IPP6HEXA3M,haven_labelled,TRUE,4,Mois de vaccination Hexa 3,2019,99.12,2
ch,IPP6HEXA3Y,haven_labelled,TRUE,4,Année de vaccination Hexa 3,2019,99.12,2
ch,IPP6PENTAXIM3D,haven_labelled,TRUE,4,Jour de vaccination Pentaxim 3,2019,99.12,2
ch,IPP6PENTAXIM3M,haven_labelled,TRUE,4,Mois de vaccination Pentaxim 3,2019,99.12,2
ch,IPP6PENTAXIM3Y,haven_labelled,TRUE,4,Année de vaccination Pentaxim 3,2019,99.12,2
ch,IPP6TETRAXIM3D,haven_labelled,TRUE,4,Jour de vaccination Tetraxim 3,2019,99.12,2
ch,IPP6TETRAXIM3M,haven_labelled,TRUE,4,Mois de vaccination Tetraxim 3,2019,99.12,2
ch,IPP6TETRAXIM3Y,haven_labelled,TRUE,4,Année de vaccination Tetraxim 3,2019,99.12,2
ch,IPP6HEPB3D,haven_labelled,TRUE,4,Jour de vaccination Hep B3,2019,99.12,2
ch,IPP6HEPB3M,haven_labelled,TRUE,4,Mois de vaccination Hep B3,2019,99.12,2
ch,IPP6HEPB3Y,haven_labelled,TRUE,4,Année de vaccination Hep B3,2019,99.12,2
ch,IPP6HIB3D,haven_labelled,TRUE,4,Jour de vaccination HIB3,2019,99.12,2
ch,IPP6HIB3M,haven_labelled,TRUE,4,Mois de vaccination HIB3,2019,99.12,2
ch,IPP6HIB3Y,haven_labelled,TRUE,4,Année de vaccination HIB3,2019,99.12,2
ch,IPP6VPC3D,haven_labelled,TRUE,4,Jour de vaccination VPC-3,2019,99.12,13
ch,IPP6VPC3M,haven_labelled,TRUE,4,Mois de vaccination VPC-3,2019,99.12,10
ch,IPP6VPC3Y,haven_labelled,TRUE,4,Année de vaccination VPC-3,2019,99.12,5
ch,IPP6PREVNARSYNFLO4D,haven_labelled,TRUE,4,Jour de vaccination Prvenar ou Synflorix4,2019,99.12,2
ch,IPP6PREVNARSYNFLO4M,haven_labelled,TRUE,4,Mois de vaccination Prevnar ou Synflorix4,2019,99.12,2
ch,IPP6PREVNARSYNFLO4Y,haven_labelled,TRUE,4,Année de vaccination Prevnar ou Synflorix4,2019,99.12,2
ch,IPP6ROTARIX1D,haven_labelled,TRUE,4,Jour de vaccination Rotarix1,2019,99.12,4
ch,IPP6ROTARIX1M,haven_labelled,TRUE,4,Mois de vaccination Rotarix1,2019,99.12,4
ch,IPP6ROTARIX1Y,haven_labelled,TRUE,4,Année de vaccination Rotarix1,2019,99.12,3
ch,IPP6ROTARIX2D,haven_labelled,TRUE,4,Jour de vaccination Rotarix2,2019,99.12,4
ch,IPP6ROTARIX2M,haven_labelled,TRUE,4,Mois de vaccination Rotarix2,2019,99.12,4
ch,IPP6ROTARIX2Y,haven_labelled,TRUE,4,Année de vaccination Rotarix2,2019,99.12,3
ch,IPP6RR1D,haven_labelled,TRUE,4,Jour de vaccination RR1 / ROR1 /PRIORIX1,2019,99.12,11
ch,IPP6RR1M,haven_labelled,TRUE,4,Mois de vaccination RR1 / ROR1 /PRIORIX1,2019,99.12,9
ch,IPP6RR1Y,haven_labelled,TRUE,4,Année de vaccinationRR1 / ROR1 /PRIORIX1,2019,99.12,5
ch,IPP6VHAD,haven_labelled,TRUE,4,Jour de vaccination VHA / HAVRIX /HEALIVE 1,2019,99.12,11
ch,IPP6VHAM,haven_labelled,TRUE,4,Mois de vaccination VHA / HAVRIX /HEALIVE 1,2019,99.12,9
ch,IPP6VHAY,haven_labelled,TRUE,4,Année de vaccination VHA / HAVRIX /HEALIVE 1,2019,99.12,6
ch,IPP6HAVRIXHEALIV2D,haven_labelled,TRUE,4,Jour de vaccination Harvix Healiv2,2019,99.12,3
ch,IPP6HAVRIXHEALIV2M,haven_labelled,TRUE,4,Mois de vaccination Harvix Healiv2,2019,99.12,3
ch,IPP6HAVRIXHEALIV2Y,haven_labelled,TRUE,4,Année de vaccination Harvix Healiv2,2019,99.12,3
ch,IPP6RR2D,haven_labelled,TRUE,4,Jour de vaccination RR2 / ROR2 /PRIORIX2,2019,99.12,8
ch,IPP6RR2M,haven_labelled,TRUE,4,Mois de vaccination RR2 / ROR2 /PRIORIX2,2019,99.12,7
ch,IPP6RR2Y,haven_labelled,TRUE,4,Année de vaccination RR2 / ROR2 /PRIORIX2,2019,99.12,4
ch,IPP6RTETRAPENTAD,haven_labelled,TRUE,4,Jour de vaccination Rappel Tetraxim ou Pentaxim ou DTC,2019,99.12,7
ch,IPP6RTETRAPENTAM,haven_labelled,TRUE,4,Mois de vaccination Rappel Tetraxim ou Pentaxim ou DTC,2019,99.12,5
ch,IPP6RTETRAPENTAY,haven_labelled,TRUE,4,Année de vaccinationRappel Tetraxim ou Pentaxim ou DTC,2019,99.12,4
ch,IPP6VPORD,haven_labelled,TRUE,4,Jour de vaccination VPO-R,2019,99.12,8
ch,IPP6VPORM,haven_labelled,TRUE,4,Mois de vaccination VPO-R,2019,99.12,6
ch,IPP6VPORY,haven_labelled,TRUE,4,Année de vaccination VPO-R,2019,99.12,4
ch,IMPP9,haven_labelled,TRUE,4,"L'enfant a-t-il reçu d'autres vaccinations lors de campagnes, journées d'immunisation ou journées de santé infantile",2019,99.12,3
ch,IMPP11,haven_labelled,TRUE,4,L'enfant a-t-il déjà reçu des vaccinations,2031,99.71,2
ch,IMPP14,haven_labelled,TRUE,4,L'enfant a-t-il déjà reçu le vaccin BCG,2031,99.71,2
ch,IMPP15,haven_labelled,TRUE,5,La vaccination contre l'hépatite B a-t-elle été administrée dans les 24 heures suivant la naissance de l'enfant,2031,99.71,3
ch,IMPP16,haven_labelled,TRUE,4,A deja reçu le vaccin sous forme de gouttes polio,2031,99.71,2
ch,IMPP18,haven_labelled,TRUE,9,Combien de fois reçu vaccin sous forme de gouttes polio,2031,99.71,4
ch,IMPP19,haven_labelled,TRUE,4,A deja reçu le vaccin injection polio,2031,99.71,2
ch,IMPP19A,haven_labelled,TRUE,9,Combien de fois reçu vaccin injection polio,2031,99.71,3
ch,IMPP20A,haven_labelled,TRUE,4,A deja reçu le vaccin pentavalent,2031,99.71,2
ch,IMPP21A,haven_labelled,TRUE,9,Combien de fois reçu vaccin pentavalent,2031,99.71,5
ch,IMPP20B,haven_labelled,TRUE,4,A deja reçu Infanrix Hexa,2037,100,1
ch,IMPP21B,haven_labelled,TRUE,9,Combien de fois reçu Infanrix Hexa,2037,100,1
ch,IMPP20C,haven_labelled,TRUE,4,A deja reçu 2 injections en meme temps,2037,100,1
ch,IMPP21C,haven_labelled,TRUE,9,Combien de fois ces 2 injections en meme temps,2037,100,1
ch,IMPP20D,haven_labelled,TRUE,4,A deja reçu 3 injections en meme temps,2037,100,1
ch,IMPP21D,haven_labelled,TRUE,9,Combien de fois ces 3 vaccins ont été donnés en meme temps ?,2037,100,1
ch,IMPP22,haven_labelled,TRUE,4,A deja reçu vaccin Prevenar ou Synflorix,2031,99.71,4
ch,IMPP23,haven_labelled,TRUE,9,Combien de fois reçu vaccin Prevenar ou Synflorix,2033,99.8,4
ch,IMPP24,haven_labelled,TRUE,4,A deja reçu vaccin Rotarix,2031,99.71,4
ch,IMPP25,haven_labelled,TRUE,9,Combien de fois reçu vaccin Rotarix,2033,99.8,5
ch,IMPP26,haven_labelled,TRUE,4,A deja reçu vaccin ROR (Priorix),2031,99.71,3
ch,IMPP26A,haven_labelled,TRUE,9,Combien de fois reçu ROR (Priorix),2032,99.75,3
ch,IMPP29,haven_labelled,TRUE,4,A deja reçu vaccin (Hep -A),2031,99.71,3
ch,IMPP29A,haven_labelled,TRUE,9,Combien de fois reçu vaccin (Hep -A),2034,99.85,3
ch,CA1,haven_labelled,TRUE,4,L'enfant a eu la diarrhée au cours des deux dernières semaines,111,5.45,4
ch,CA3,haven_labelled,TRUE,7,L'enfant a bu moins ou plus pendant la diarrhée,1923,94.4,7
ch,CA4,haven_labelled,TRUE,8,L'enfant a mangé moins ou plus pendant la diarrhée,1923,94.4,8
ch,CA5,haven_labelled,TRUE,4,A demandé des conseils ou un traitement pour la diarrhée de n'importe quelle source,1923,94.4,3
ch,CA6A,haven_labelled,TRUE,2,Lieu de soins recherché : Hôpital gouvernemental,0,0,2
ch,CA6B,haven_labelled,TRUE,2,Lieu de soins recherché : Centre de santé gouvernemental,0,0,2
ch,CA6E,haven_labelled,TRUE,2,Lieu de soins recherché : Clinique mobile / Strategie avanchee,0,0,1
ch,CA6H,haven_labelled,TRUE,2,Lieu de soins recherché : Autre medical public,0,0,1
